Date,Close
1/25/2019,100.83
1/28/2019,100.33
1/29/2019,101.3
1/30/2019,101.19
1/31/2019,105.4
2/1/2019,106.09
2/4/2019,106.58
2/5/2019,107.66
2/6/2019,108.82
2/7/2019,107.94
2/8/2019,108.1
2/11/2019,108.93
2/12/2019,110.66
2/13/2019,112.01
2/14/2019,111.8
2/15/2019,110.87
2/19/2019,110.77
2/20/2019,111.07
2/21/2019,111.76
2/22/2019,110.36
2/25/2019,110.86
2/26/2019,111.04
2/27/2019,111.13
2/28/2019,110.2
3/1/2019,112.13
3/4/2019,110.48
3/5/2019,109.97
3/6/2019,108.85
3/7/2019,106.86
3/8/2019,106.68
3/11/2019,108.83
3/12/2019,109.01
3/13/2019,110.86
3/14/2019,110.88
3/15/2019,109.52
3/18/2019,110.69
3/19/2019,110.35
3/20/2019,107.92
3/21/2019,109.8
3/22/2019,107.35
3/25/2019,106.9
3/26/2019,108.41
3/27/2019,108.98
3/28/2019,110.3
3/29/2019,111.74
4/1/2019,114.43
4/2/2019,113.68
4/3/2019,114.35
4/4/2019,113.97
4/5/2019,114.33
4/8/2019,113.97
4/9/2019,112.91
4/10/2019,113.08
4/11/2019,113.49
4/12/2019,114.46
4/15/2019,113.64
4/16/2019,113.94
4/17/2019,114.49
4/18/2019,114.15
4/22/2019,113.62
4/23/2019,113.6
4/24/2019,114.43
4/25/2019,105.13
4/26/2019,103.95
4/29/2019,104.84
4/30/2019,106.22
5/1/2019,104.62
5/2/2019,105.51
5/3/2019,106.65
5/6/2019,104.62
5/7/2019,102.09
5/8/2019,101.85
5/9/2019,100.75
5/10/2019,100.63
5/13/2019,99.35
5/14/2019,99.76
5/15/2019,101.54
5/16/2019,101.31
5/17/2019,99.4
5/20/2019,98.52
5/21/2019,99.41
5/22/2019,97.5
5/23/2019,96.17
5/24/2019,95.85
5/28/2019,94.07
5/29/2019,94.77
5/30/2019,95.75
5/31/2019,92.92
6/3/2019,94.13
6/4/2019,97.66
6/5/2019,98.21
6/6/2019,98
6/7/2019,98.23
6/10/2019,100.09
6/11/2019,100.01
6/12/2019,100.4
6/13/2019,102.02
6/14/2019,101.62
6/17/2019,101.4
6/18/2019,102.15
6/19/2019,101.56
6/20/2019,103.4
6/21/2019,102.17
6/24/2019,99.72
6/25/2019,97.13
6/26/2019,99.97
6/27/2019,101.7
6/28/2019,103.27
7/1/2019,102.97
7/2/2019,102
7/3/2019,103.2
7/5/2019,102.42
7/8/2019,101.92
7/9/2019,101.73
7/10/2019,101.62
7/11/2019,103.33
7/12/2019,105.91
7/15/2019,105.79
7/16/2019,105.61
7/17/2019,102.23
7/18/2019,102.8
7/19/2019,103.31
7/22/2019,104.01
7/23/2019,105.27
7/24/2019,114.39
7/25/2019,118.25
7/26/2019,120.58
7/29/2019,118.75
7/30/2019,119.81
7/31/2019,119.47
8/1/2019,116.98
8/2/2019,117.2
8/5/2019,114.85
8/6/2019,115
8/7/2019,115.41
8/8/2019,117.55
8/9/2019,115.75
8/12/2019,114.89
8/13/2019,115.83
8/14/2019,114.04
8/15/2019,113.9
8/16/2019,115.3
8/19/2019,116.79
8/20/2019,115.04
8/21/2019,115.93
8/22/2019,115.22
8/23/2019,111.28
8/26/2019,114.36
8/27/2019,114.13
8/28/2019,116.33
8/29/2019,118.37
8/30/2019,118.66
9/3/2019,117.33
9/4/2019,119.47
9/5/2019,121.2
9/6/2019,120.08
9/9/2019,121.66
9/10/2019,122.4
9/11/2019,122.85
9/12/2019,122.56
9/13/2019,122.67
9/16/2019,122.57
9/17/2019,122.39
9/18/2019,121.04
9/19/2019,119.12
9/20/2019,120.7
9/23/2019,119.05
9/24/2019,117.99
9/25/2019,119.05
9/26/2019,118.45
9/27/2019,118.95
9/30/2019,119.82
10/1/2019,115.81
10/2/2019,115.24
10/3/2019,115.9
10/4/2019,117.49
10/7/2019,115.57
10/8/2019,112.74
10/9/2019,113.86
10/10/2019,115.28
10/11/2019,116.02
10/14/2019,115.87
10/15/2019,116.48
10/16/2019,117.5
10/17/2019,118.39
10/18/2019,117.35
10/21/2019,118.52
10/22/2019,116.1
10/23/2019,115.15
10/24/2019,114.01
10/25/2019,115.72
10/28/2019,116.25
10/29/2019,116.91
10/30/2019,116.88
10/31/2019,115.17
11/1/2019,119.51
11/4/2019,123.02
11/5/2019,121.39
11/6/2019,121.95
11/7/2019,123.49
11/8/2019,124.3
11/11/2019,123.14
11/12/2019,123.01
11/13/2019,123.02
11/14/2019,124.08
11/15/2019,123.73
11/18/2019,122.77
11/19/2019,120.54
11/20/2019,119.01
11/21/2019,119.52
11/22/2019,119.32
11/25/2019,120.3
11/26/2019,121.2
11/27/2019,119.87
11/29/2019,119.73
12/2/2019,118.22
12/3/2019,116.93
12/4/2019,116.47
12/5/2019,115.01
12/6/2019,117.53
12/9/2019,118.14
12/10/2019,118.54
12/11/2019,116.79
12/12/2019,116.95
12/13/2019,118.62
12/16/2019,119.12
12/17/2019,120.29
12/18/2019,117.95
12/19/2019,118.56
12/20/2019,117.4
12/23/2019,118.94
12/24/2019,118.33
12/26/2019,119.04
12/27/2019,118.94
12/30/2019,116.44
12/31/2019,117.06
