Date,Close
12/21/2018,96.36
12/24/2018,98.05
12/26/2018,98.28
12/27/2018,94.36
12/28/2018,95.4
12/31/2018,97.39
1/2/2019,101.01
1/3/2019,99.69
1/4/2019,108.88
1/7/2019,114.66
1/8/2019,117.41
1/9/2019,119.54
1/10/2019,125.34
1/11/2019,125.5
1/14/2019,123.93
1/15/2019,128.54
1/16/2019,128.61
1/17/2019,134.5
1/18/2019,137.29
1/22/2019,139.26
1/23/2019,135.75
1/24/2019,138.25
1/25/2019,138.56
1/28/2019,138.07
1/29/2019,135.87
1/30/2019,140.44
1/31/2019,142.75
2/1/2019,146.37
2/4/2019,147.03
2/5/2019,146.94
2/6/2019,144.24
2/7/2019,139.11
2/8/2019,146.76
2/11/2019,144.55
2/12/2019,147.53
2/13/2019,150.22
2/14/2019,151.29
2/15/2019,150.49
2/19/2019,150.17
2/20/2019,145.88
2/21/2019,143.95
2/22/2019,151.6
2/25/2019,150.81
2/26/2019,152.89
2/27/2019,173.99
2/28/2019,172.01
3/1/2019,177.34
3/4/2019,176.43
3/5/2019,172.57
3/6/2019,166.22
3/7/2019,165.81
3/8/2019,163.16
3/11/2019,169.29
3/12/2019,170.97
3/13/2019,169.33
3/14/2019,166.57
3/15/2019,169.32
3/18/2019,168.61
3/19/2019,168.11
3/20/2019,170.4
3/21/2019,176
3/22/2019,168.83
3/25/2019,165.02
3/26/2019,166.96
3/27/2019,163.72
3/28/2019,164.39
3/29/2019,168.57
4/1/2019,168.14
4/2/2019,165.65
4/3/2019,165.05
4/4/2019,161.71
4/5/2019,165.28
4/8/2019,167.54
4/9/2019,168.61
4/10/2019,172.32
4/11/2019,171.84
4/12/2019,167.82
4/15/2019,164.39
4/16/2019,162.77
4/17/2019,155.74
4/18/2019,155.87
4/22/2019,161.98
4/23/2019,165.56
4/24/2019,161.03
4/25/2019,162.45
4/26/2019,167.4
4/29/2019,171.95
4/30/2019,169.31
5/1/2019,165.99
5/2/2019,173.16
5/3/2019,175.5
5/6/2019,180.09
5/7/2019,182.73
5/8/2019,185.49
5/9/2019,182.76
5/10/2019,178.31
5/13/2019,173.06
5/14/2019,176.84
5/15/2019,178.98
5/16/2019,180.6
5/17/2019,175.05
5/20/2019,178.88
5/21/2019,184
5/22/2019,187.21
5/23/2019,184.69
5/24/2019,183.62
5/28/2019,181.22
5/29/2019,181.01
5/30/2019,176.53
5/31/2019,173.24
6/3/2019,175.64
6/4/2019,181.19
6/5/2019,177.99
6/6/2019,175.74
6/7/2019,171.74
6/10/2019,174.37
6/11/2019,178.21
6/12/2019,176.71
6/13/2019,175.74
6/14/2019,170.88
6/17/2019,170.32
6/18/2019,176
6/19/2019,175.82
6/20/2019,175.8
6/21/2019,173.63
6/24/2019,172.27
6/25/2019,171.79
6/26/2019,168.7
6/27/2019,170.2
6/28/2019,172.39
7/1/2019,172.64
7/2/2019,170.84
7/3/2019,175.77
7/5/2019,172
7/8/2019,173.15
7/9/2019,177.82
7/10/2019,172.7
7/11/2019,174.63
7/12/2019,172.45
7/15/2019,167.66
7/16/2019,166.24
7/17/2019,163
7/18/2019,166.01
7/19/2019,165.46
7/22/2019,163.11
7/23/2019,161.43
7/24/2019,161.94
7/25/2019,161.1
7/26/2019,166.31
7/29/2019,165.91
7/30/2019,164.05
7/31/2019,162.3
8/1/2019,157.69
8/2/2019,155.72
8/5/2019,151.31
8/6/2019,152.42
8/7/2019,166.37
8/8/2019,169.5
8/9/2019,166.98
8/12/2019,159.38
8/13/2019,159.82
8/14/2019,155.12
8/15/2019,152.92
8/16/2019,154.19
8/19/2019,154.17
8/20/2019,150.85
8/21/2019,152.86
8/22/2019,147.35
8/23/2019,145.46
8/26/2019,140.27
8/27/2019,138.08
8/28/2019,139.41
8/29/2019,142.47
8/30/2019,142.41
9/3/2019,142.94
9/4/2019,133.91
9/5/2019,136.52
9/6/2019,139.44
9/9/2019,135.26
9/10/2019,142.3
9/11/2019,150.26
9/12/2019,142.42
9/13/2019,141.01
9/16/2019,137.03
9/17/2019,137.64
9/18/2019,135.72
9/19/2019,134.91
9/20/2019,128.92
9/23/2019,126.49
9/24/2019,118.66
9/25/2019,121.9
9/26/2019,126.01
9/27/2019,116.41
9/30/2019,115.03
10/1/2019,110.85
10/2/2019,108.65
10/3/2019,113.75
10/4/2019,119.69
10/7/2019,118.94
10/8/2019,116.35
10/9/2019,110.83
10/10/2019,118
10/11/2019,114.5
10/14/2019,116.21
10/15/2019,120.33
10/16/2019,119.86
10/17/2019,119.12
10/18/2019,118.11
10/21/2019,121.48
10/22/2019,124.34
10/23/2019,127.44
10/24/2019,129.65
10/25/2019,135.51
10/28/2019,137.76
10/29/2019,134.06
10/30/2019,133.24
10/31/2019,133.82
11/1/2019,136.32
11/4/2019,136.16
11/5/2019,134.75
11/6/2019,111.76
11/7/2019,109.04
11/8/2019,109.41
11/11/2019,113.23
11/12/2019,109.4
11/13/2019,111.03
11/14/2019,106.01
11/15/2019,108.41
11/18/2019,102.47
11/19/2019,103.56
11/20/2019,99.21
11/21/2019,99.36
11/22/2019,101.75
11/25/2019,98
11/26/2019,98.83
11/27/2019,100.43
11/29/2019,102.11
12/2/2019,101.31
12/3/2019,101.39
12/4/2019,105.91
12/5/2019,103.52
12/6/2019,101.05
12/9/2019,96.1
12/10/2019,102.46
12/11/2019,102.88
12/12/2019,105.7
12/13/2019,106.62
12/16/2019,109.79
12/17/2019,106.08
12/18/2019,107.47
12/19/2019,107.65
12/20/2019,106.38
12/23/2019,104.08
12/24/2019,105.24
12/26/2019,101.85
12/27/2019,100.61
12/30/2019,102.01
12/31/2019,104.56
